"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL356630";"";"None";"386.50";"0";"3.92";"13b";"C/N=C(/N)c1ccc(/C=C2/CCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"155.0";"nM";"6.81";"";"";"UO_0000065";"17.62";"0.32";"2.89";"6.47";"0";"CHEMBL815005";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"155.0"
"CHEMBL123942";"";"None";"483.70";"0";"3.99";"14c";"Cc1cc(N)nc(C)c1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C(C1CCCCC1)C1CCCCC1";"Ki";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"11.42";"0.22";"1.53";"4.83";"0";"CHEMBL817580";"In vitro inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130400";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"3000.0"
"CHEMBL347158";"";"None";"493.63";"0";"2.92";"5";"N=C(NN)c1ccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1";"Ki";"'='";"3730.0";"nM";"5.43";"";"";"UO_0000065";"11.00";"0.21";"2.51";"4.23";"0";"CHEMBL817590";"Inhibitory effect of compound was measured in bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"3.73"
"CHEMBL340184";"";"None";"572.69";"1";"0.92";"19c";"N=C(N)N1CCCC(CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(C(=O)O)CC2)C1";"Ki";"'='";"130000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"130.0"
"CHEMBL163147";"";"None";"506.67";"1";"4.07";"7";"CCNC(=N)c1ccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCC2)cc1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL817591";"Inhibitory effect of compound was measured in bovine trypsin; no data";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129885";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";""
"CHEMBL175599";"";"None";"319.39";"0";"0.86";"22";"N=C(N)NCCCC(NC=O)C(=O)c1nc2ccccc2s1";"Ki";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"18.43";"0.37";"5.03";"4.87";"0";"CHEMBL828215";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"1300.0"
"CHEMBL270437";"";"None";"549.70";"1";"1.84";"3";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1";"Ki";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"15.48";"0.30";"6.67";"5.46";"1";"CHEMBL828215";"Binding affinity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"3.1"
"CHEMBL312275";"";"None";"399.35";"0";"4.24";"4d";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)O)c2)c1F";"Ki";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"5000.0"
"CHEMBL3084980";"";"None";"561.75";"1";"3.69";"71";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](CC(=O)c1nc2ccccc2s1)[C@H]1CC[C@H](N)CC1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL828772";"Binding affinity against bovine trypsin; ND=Not determined";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1142732";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";""
"CHEMBL436235";"";"None";"477.55";"0";"2.66";"4";"C[C@H]1ON=C(c2cccc(C(=N)N)c2)[C@@H]1C(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1";"Ki";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"14.57";"0.28";"4.30";"4.33";"0";"CHEMBL817587";"Inhibitory activity against trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133078";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"110.0"
"CHEMBL348255";"";"None";"619.85";"1";"3.33";"82";"CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C(C)C)c1";"Ki";"'='";"979.49";"nM";"6.01";"";"";"UO_0000065";"9.69";"0.20";"2.68";"3.91";"0";"CHEMBL821446";"Binding affinity towards trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132189";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"6.009"
"CHEMBL125181";"";"None";"386.54";"0";"1.44";"2, (L-371912)";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC[C@H]1CC[C@H](N)CC1";"Ki";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"12.83";"0.24";"3.52";"5.67";"0";"CHEMBL817579";"In vitro inhibition against bovine trypsin was determined";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129865";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"11000.0"
"CHEMBL168290";"";"None";"430.91";"0";"4.28";"13";"Cc1cc(OCc2ccc(C(=N)N)cc2)cc(OS(=O)(=O)c2ccccc2Cl)c1";"Ki";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"12.92";"0.26";"1.29";"5.43";"0";"CHEMBL817568";"Compound was evaluated for inhibition of Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1133126";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"2.7"
"CHEMBL97597";"";"None";"478.62";"0";"3.27";"table 4";"CC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1";"Ki";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"14.32";"0.28";"3.58";"5.89";"0";"CHEMBL819016";"Inhibitory activity against bovine trypsin expressed as dissociation constant";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131451";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"0.14"
"CHEMBL14047";"PHENYLGUANIDINE";"None";"135.17";"0";"0.99";"1";"N=C(N)Nc1ccccc1";"Ki";"'='";"163000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815752";"Inhibition against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125001";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"0.163"
"CHEMBL70730";"";"None";"426.42";"0";"4.24";"16";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(=O)N(C)C)c2)c1F";"Ki";"'='";"2700.0";"nM";"5.57";"";"";"UO_0000065";"13.06";"0.25";"1.33";"5.48";"1";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"2700.0"
"CHEMBL298415";"";"None";"347.38";"0";"3.23";"6a";"N=C(N)c1ccc(Oc2cccc(Oc3ccc(C(=N)N)cc3)n2)cc1";"Ki";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"15.98";"0.29";"2.32";"4.24";"1";"CHEMBL817573";"Compound was tested for inhibition activity against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132209";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"2800.0"
"CHEMBL419651";"";"None";"442.42";"0";"3.94";"6i";"Cc1c(F)c(Oc2cccc(C(=O)N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2O)c1F";"Ki";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"13.47";"0.25";"2.02";"4.89";"1";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"1100.0"
"CHEMBL174215";"";"None";"437.37";"0";"2.82";"13d";"CC(C)C(NC(=O)Cn1ccc2c3cccc(C(=O)O)c3nc-2c1O)C(=O)C(F)(F)F";"Ki";"";"";"nM";"";"";"No inhibition";"UO_0000065";"";"";"";"";"0";"CHEMBL817583";"Inhibitory activity against bovine trypsin; No inhibition at the highest concentration tested (400 uM)";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128347";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";""
"CHEMBL13823";"";"None";"169.62";"0";"1.65";"8";"N=C(N)Nc1cccc(Cl)c1";"Ki";"'='";"1099005.84";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL815775";"log1/Ki value was calculated against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1125001";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"2.959"
"CHEMBL290577";"";"None";"657.66";"None";"None";"5";"CCC(C)(C)C(NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1";"Ki";"'='";"0.27";"nM";"9.57";"";"";"UO_0000065";"14.55";"None";"None";"None";"0";"CHEMBL817620";"Binding affinity against Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1128727";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"0.27"
"CHEMBL150277";"";"None";"358.45";"0";"3.47";"3c";"N=C(N)c1ccc(/C=C2/CCC/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1";"Ki";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"17.73";"0.32";"2.89";"5.44";"0";"CHEMBL815005";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"440.0"
"CHEMBL102919";"";"None";"560.66";"1";"0.04";"3h";"CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)C1=NC(=O)C2C=CC=CC2=N1";"Ki";"'='";"8.2";"nM";"8.09";"";"";"UO_0000065";"14.42";"0.27";"8.05";"4.38";"0";"CHEMBL815751";"Inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1129256";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"8.2"
"CHEMBL151661";"";"None";"431.50";"0";"2.76";"11b";"CCOC(=O)N1C/C(=C/c2ccc(C(=N)N)cc2)C(=O)/C(=C/c2ccc(C(=N)N)cc2)C1";"Ki";"'='";"61.0";"nM";"7.21";"";"";"UO_0000065";"16.72";"0.31";"4.45";"4.93";"0";"CHEMBL618434";"In vitro inhibition of bovine trypsin(Trp).";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1132552";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"61.0"
"CHEMBL123759";"";"None";"574.53";"1";"4.33";"10";"O=C(NCc1ccccc1)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccc(Cl)c(Cl)c1)NS(=O)(=O)Cc1ccccc1";"Ki";"'='";"384000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817580";"In vitro inhibitory activity against bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1130400";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"384000.0"
"CHEMBL423656";"";"None";"475.52";"0";"4.66";"5a";"CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cc(C(=N)N)ccc3O)cc2C(F)(F)F)CC1";"Ki";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"14.09";"0.27";"2.04";"5.66";"0";"CHEMBL873992";"Competitive inhibition of trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135303";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"200.0"
"CHEMBL539047";"";"None";"530.09";"0";"2.45";"3b";"Cl.N=C(N)N1CCCC(CNC(=O)[C@@H](Cc2ccccc2)NS(=O)(=O)c2ccc3ccccc3c2)C1";"Ki";"'='";"42000.0";"nM";"4.38";"";"";"UO_0000065";"8.87";"0.17";"1.93";"3.41";"0";"CHEMBL878759";"In vitro binding affinity by measuring the inhibition of bovine trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1127404";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"42.0"
"CHEMBL84437";"";"None";"408.41";"0";"3.42";"7e";"CN(C)c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1";"Ki";"'='";"750.0";"nM";"6.12";"";"";"UO_0000065";"15.00";"0.28";"2.70";"4.31";"0";"CHEMBL818251";"Inhibitory constant against bovine trypsin for general specificity against serine proteases";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1135740";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"750.0"
"CHEMBL114124";"";"None";"456.52";"0";"3.38";"29c";"COc1ccc(C)cc1S(=O)(=O)Oc1cccc(OCCc2ccc(C(=N)N)c(O)c2)c1";"Ki";"'='";"28183.83";"nM";"4.55";"";"";"UO_0000065";"9.97";"0.19";"1.17";"3.45";"0";"CHEMBL818258";"Inhibitory activity against bovine Trypsin";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1134416";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";"";"";"-4.55"
"CHEMBL81579";"";"None";"398.37";"0";"3.64";"14";"Cc1c(F)c(Oc2cccc(C(=N)N)c2)nc(Oc2cccc(C(N)=O)c2)c1F";"Ki";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817592";"Inhibitory potency was measured against bovine trypsin.";"B";"BAO_0000357";"single protein format";"Bos taurus";"None";"None";"None";"None";"";"";"";"CHEMBL3769";"Serine protease 1";"Bos taurus";"SINGLE PROTEIN";"CHEMBL1131090";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"5000.0"
