"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL283293";"";"None";"527.63";"2";"5.39";"8h";"CC(=N)N1CCC(Oc2ccc3c(nc(C(C)C)n3Cc3ccc4ccc(C(=N)N)cc4c3)c2[N+](=O)[O-])CC1";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"16.15";"0.30";"3.13";"5.79";"0";"CHEMBL817144";"Tested in vitro for the selectivity against trypsin (Trp)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135304";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"3.0"
"CHEMBL340183";"";"None";"544.56";"0";"1.03";"12";"CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1.O=C(O)C(F)(F)F";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"19.51";"0.38";"7.37";"5.84";"0";"CHEMBL655074";"In vitro inhibition of bovine trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145070";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"4.0"
"CHEMBL127773";"";"None";"558.54";"0";"0.21";"14";"CC(=O)N1CC(=O)C[C@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1.O=C(O)C(F)(F)F";"Ki";"'='";"9.9";"nM";"8.00";"";"";"UO_0000065";"18.01";"0.35";"7.79";"4.98";"0";"CHEMBL655074";"In vitro inhibition of bovine trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145070";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"9.9"
"CHEMBL24915";"";"None";"447.58";"0";"4.74";"20d";"CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1cc(N)ccc1OC";"Ki";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"15.39";"0.28";"2.15";"7.70";"0";"CHEMBL817144";"Tested in vitro for the selectivity against trypsin (Trp)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135304";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"130.0"
"CHEMBL341083";"";"None";"510.50";"0";"-1.15";"21";"CC(=O)N1C[C@H](O)C[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nccs1.O=C(O)C(F)(F)F";"Ki";"'='";"81.0";"nM";"7.09";"";"";"UO_0000065";"17.89";"0.36";"8.24";"4.32";"0";"CHEMBL655074";"In vitro inhibition of bovine trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145070";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"81.0"
"CHEMBL156043";"";"None";"368.43";"0";"3.04";"16";"COC(=O)CC(CCc1ccc(C(=O)OC)cc1)c1cccc(C(=N)N)c1";"Ki";"'='";"330.0";"nM";"6.48";"";"";"UO_0000065";"17.59";"0.33";"3.44";"6.33";"0";"CHEMBL811612";"In vitro inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131205";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"330.0"
"CHEMBL423480";"";"None";"417.56";"0";"4.73";"20a";"CCc1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1C/C=C/c1ccc(N)cc1";"Ki";"'='";"320.0";"nM";"6.50";"";"";"UO_0000065";"15.55";"0.29";"1.76";"8.10";"0";"CHEMBL817144";"Tested in vitro for the selectivity against trypsin (Trp)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135304";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"320.0"
"CHEMBL296663";"";"None";"503.46";"None";"None";"14";"CC1(C)C2CC1[C@]1(C)OB([C@H](CCCN=C(N)N)NC(=O)c3ccc(-c4ccccc4)cc3N)O[C@@H]1C2";"Ki";"'='";"5.3";"nM";"8.28";"";"";"UO_0000065";"16.44";"None";"None";"None";"0";"CHEMBL811780";"Inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151536";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";"";"";"";"5.3"
"CHEMBL10346";"";"None";"467.61";"0";"3.33";"2j";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NC(=O)C(CC(C)C)(CC(C)C)C2";"Ki";"'='";"0.27";"nM";"9.57";"";"";"UO_0000065";"20.46";"0.38";"6.24";"8.03";"0";"CHEMBL815657";"The compound was tested for its ability to inhibit thrombin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132875";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"0.27"
"CHEMBL157479";"";"None";"463.52";"1";"-1.01";"18";"N/C(=N\O)c1ccc(CNC(=O)CNC(=O)[C@@H](CO)NS(=O)(=O)Cc2ccccc2)cc1";"Ki";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811611";"In vitro inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135855";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"1000.0"
"CHEMBL431292";"CVS-2359";"None";"510.55";"1";"-0.14";"CVS-2359";"Cc1ccc(NS(=O)(=O)Cc2ccccc2F)c(=O)n1CC(=O)N[C@H](CCCN=C(N)N)C(=O)O";"Ki";"'='";"12.4";"nM";"7.91";"";"";"UO_0000065";"15.49";"0.31";"8.05";"3.97";"0";"CHEMBL817809";"In vitro inhibitory constant against trypsin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"12.4"
"CHEMBL142240";"";"None";"466.85";"0";"2.65";"28";"Cc1ccnc(CNC(=O)Cn2c(Cl)cnc(NCC(F)(F)c3ccccn3)c2=O)c1F";"Ki";"'='";"80000.0";"nM";"4.10";"";"";"UO_0000065";"8.78";"0.17";"1.45";"4.02";"0";"CHEMBL815470";"Inhibitory constant against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145961";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"80.0"
"CHEMBL93480";"";"None";"405.55";"0";"3.66";"17";"N=C(N)c1ccc(N2CCCCN(C3CCN(Cc4ccccc4)CC3)C2=O)cc1";"Ki";"'>'";"1600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL811778";"Compound was tested for inhibition of trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131265";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";"";"";"1600.0"
"CHEMBL46414";"";"None";"473.53";"0";"3.49";"9g";"COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2ccc(C(=O)O)cc2)cc1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL817806";"In vitro inhibitory activity against human trypsin; Not determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135154";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";""
"CHEMBL168164";"";"None";"555.75";"1";"2.84";"37";"Cn1cc2c(n1)CCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1)C2";"Ki";"'='";"730300.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817808";"In vitro inhibitory activity against Trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136607";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"730.3"
"CHEMBL289395";"";"None";"460.71";"0";"3.72";"6";"NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(C2CCCCC2)C2CCCCC2)CC1";"Ki";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"15.02";"0.29";"3.20";"6.82";"0";"CHEMBL817815";"Inhibitory activity against human serine protease (Trypsin)(2143*)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130205";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"0.12"
"CHEMBL332157";"";"None";"462.50";"0";"1.51";"1";"N=C(N)c1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1";"Ki";"'='";"6.4";"nM";"8.19";"";"";"UO_0000065";"17.72";"0.34";"6.68";"4.48";"0";"CHEMBL817820";"Inhibitory constant against trypsin using human purified enzymes";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136511";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"6.4"
"CHEMBL11181";"";"None";"425.53";"0";"2.31";"2i";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cc2c(c1=O)NC(=O)[C@](C)(CC(C)C)C2";"Ki";"'='";"0.24";"nM";"9.62";"";"";"UO_0000065";"22.61";"0.42";"7.31";"8.08";"0";"CHEMBL815657";"The compound was tested for its ability to inhibit thrombin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132875";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"0.24"
"CHEMBL108717";"";"None";"450.97";"0";"1.72";"14a";"NC(=O)COc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1";"Ki";"'='";"9000.0";"nM";"5.05";"";"";"UO_0000065";"11.19";"0.22";"3.33";"3.95";"0";"CHEMBL819276";"Binding affinity was evaluated on serine protease trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131061";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"9.0"
"CHEMBL122894";"";"None";"547.62";"0";"3.83";"7";"NC1CCC(CNC(=O)[C@@H]2CCCN2C(=O)CC(c2ccccc2)c2ccccc2)CC1.O=C(O)C(F)(F)F";"Ki";"'='";"353.0";"nM";"6.45";"";"";"UO_0000065";"14.88";"0.28";"2.62";"8.55";"0";"CHEMBL817812";"In vitro inhibition of human trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130225";"1";"Scientific Literature";"J Med Chem";"1997";"None";"";"";"";"353.0"
"CHEMBL42039";"";"None";"479.02";"0";"2.37";"14b";"CCNC(=O)COc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](N)C1CCCCC1";"Ki";"'='";"23000.0";"nM";"4.64";"";"";"UO_0000065";"9.68";"0.19";"2.27";"4.08";"0";"CHEMBL819276";"Binding affinity was evaluated on serine protease trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131061";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"23.0"
"CHEMBL317682";"";"None";"349.24";"None";"None";"12a";"CN(CC(=O)N[C@@H](CCCCN)B(O)O)C(=O)CCc1ccccc1";"Ki";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"24.49";"None";"None";"None";"0";"CHEMBL811782";"Compound was tested in vitro for inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149934";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"2.8"
"CHEMBL109287";"";"None";"272.31";"0";"3.96";"21";"N#Cc1ccc2cc(NC(=O)c3ccccc3)ccc2c1";"Ki";"'='";"2610.0";"nM";"5.58";"";"";"UO_0000065";"20.50";"0.36";"1.62";"10.56";"0";"CHEMBL819934";"Binding affinity against porcine trypsin was determined.";"B";"BAO_0000357";"single protein format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148377";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"2.61"
"CHEMBL176568";"";"None";"483.57";"0";"4.67";"18e";"CC(=N)N1CCC(Oc2ccc3cc(C(=O)O)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1";"Ki";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"14.93";"0.27";"2.55";"5.62";"0";"CHEMBL815755";"In vitro inhibition of bovine trypsin.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133499";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"60.0"
"CHEMBL324168";"";"None";"318.38";"0";"2.83";"25";"N=C(N)c1ccc2cc(C(=O)Nc3ccc(CN)cc3)ccc2c1";"Ki";"'='";"2080.0";"nM";"5.68";"";"";"UO_0000065";"17.85";"0.32";"2.85";"5.41";"0";"CHEMBL819934";"Binding affinity against porcine trypsin was determined.";"B";"BAO_0000357";"single protein format";"Sus scrofa";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148377";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"2080.0"
"CHEMBL431814";"";"None";"391.28";"None";"None";"10";"CNC(=N)NCCC[C@H](NC(=O)CN(C)C(=O)CCc1ccccc1)B(O)O";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"19.79";"None";"None";"None";"0";"CHEMBL811782";"Compound was tested in vitro for inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149934";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";"";"";"18.0"
"CHEMBL164915";"";"None";"555.75";"1";"3.08";"23";"O=C(NCC1CCc2n[nH]cc2C1)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)NS(=O)(=O)Cc1ccccc1";"Ki";"'>'";"68300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817808";"In vitro inhibitory activity against Trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136607";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"68.3"
"CHEMBL336438";"";"None";"420.52";"0";"2.20";"31";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(N[C@H](C)Cc2ccccc2)c1=O";"Ki";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"13.85";"0.26";"3.62";"5.07";"0";"CHEMBL817818";"Inhibitory activity against trypsin was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131169";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";"";"1500.0"
"CHEMBL12720";"";"None";"137.18";"0";"1.15";"4 (table 3)";"COc1ccc(CN)cc1";"Ki";"'='";"1000000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL858270";"Inhibition of trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132536";"1";"Scientific Literature";"J Med Chem";"1999";"None";"";"";"";"0.0"
"CHEMBL162635";"";"None";"421.55";"0";"2.32";"8";"N=C(N)c1cccc(C(=O)NC(C(=O)NCC2CCC(CN)CC2)c2ccccc2)c1";"Ki";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"12.46";"0.23";"2.93";"3.92";"0";"CHEMBL818185";"Binding affinity against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134227";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"5.6"
"CHEMBL53829";"";"None";"544.34";"2";"4.83";"14";"N=C(N)c1ccc2[nH]c(-c3cc(CCOP(=O)(O)O)cc(Br)c3O)c(Cc3ccccc3)c2c1";"Ki";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"9.96";"0.22";"0.59";"3.55";"0";"CHEMBL874090";"Inhibitory activity against trypsin in human plasma";"B";"BAO_0000366";"cell-free format";"None";"CHEMBL3559721";"Plasma";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134132";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";"";"3.8"
"CHEMBL142566";"";"None";"420.52";"0";"2.37";"2";"Cc1nc(N)ccc1CNC(=O)Cn1c(C)cnc(NCC(C)c2ccccc2)c1=O";"Ki";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"13.78";"0.26";"3.43";"5.04";"0";"CHEMBL815470";"Inhibitory constant against human trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145961";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";"";"1600.0"
"CHEMBL417635";"";"None";"397.48";"0";"-0.14";"NC28";"Cc1cnc(NCCc2ccccc2)c(=O)n1CC(=O)NCC1CN=C(N)NC1";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL817810";"In vitro inhibitory constant against trypsin; Inactive";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136066";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";""
"CHEMBL75749";"";"None";"638.73";"2";"1.77";"26";"N=C(N)Nc1ccc(CNC(=O)NCC(=O)O[C@H]2CCC[C@@H](OC(=O)CNC(=O)NCc3ccc(NC(=N)N)cc3)CCC2)cc1";"Ki";"'='";"78000.0";"nM";"4.11";"";"";"UO_0000065";"6.43";"0.12";"2.34";"1.59";"0";"CHEMBL824722";"Inhibitory potency against trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132783";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2000";"None";"";"";"";"78.0"
"CHEMBL164333";"";"None";"417.47";"0";"1.79";"8b";"Cc1cnc(NCCc2ccccn2)c(=O)n1CC(=O)NCc1ccc2[nH]ccc2n1";"Ki";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL817814";"Inhibition of Trypsin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136608";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"1000000.0"
"CHEMBL267387";"";"None";"552.02";"1";"3.03";"22 (-)";"Nc1cc(C2=NOC(Cn3cccn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl";"Ki";"'>'";"1600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL878974";"Inhibitory activity against trypsin using human purified enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145764";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"1600.0"
"CHEMBL177078";"";"None";"508.65";"1";"0.70";"3 ((2R,4R)-MQPA)";"CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)N2CC[C@@H](C)CC2C(=O)O)C1";"Ki";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"10.42";"0.21";"4.60";"2.94";"0";"CHEMBL811784";"Inhibitory Activity against Trypsin";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133610";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"5.0"
"CHEMBL3216901";"";"None";"503.34";"0";"2.70";"21";"Cl.Cl.N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1";"Ki";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"13.94";"0.26";"3.30";"2.93";"0";"CHEMBL815012";"Inhibition of trypsin by amidase assay.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124749";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"1.0"
"CHEMBL8090";"";"None";"528.98";"1";"1.88";"11 (+/-)";"Nc1cc(C2=NOC(CNC=O)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl";"Ki";"'>'";"8000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL878974";"Inhibitory activity against trypsin using human purified enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145764";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"8000.0"
"CHEMBL267681";"";"None";"543.01";"1";"2.27";"10 (+/-)";"CC(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1";"Ki";"'>'";"1600.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL878974";"Inhibitory activity against trypsin using human purified enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145764";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"1600.0"
"CHEMBL3642939";"";"None";"446.42";"0";"0.46";"BDBM109666";"CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)NN(CC(=O)O)CC(=O)O";"Ki";"'='";"3.8";"nM";"8.42";"";"230145";"UO_0000065";"18.86";"0.36";"7.96";"4.29";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"3.8"
"CHEMBL3642895";"";"None";"375.36";"0";"2.65";"BDBM109622";"C/C(=C\c1ccc(C(=O)Oc2ccc(C(=N)N)cc2[N+](=O)[O-])s1)C(=O)O";"Ki";"'='";"0.22";"nM";"9.66";"";"230150";"UO_0000065";"25.73";"0.51";"7.01";"6.17";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.22"
"CHEMBL3642956";"";"None";"425.40";"0";"1.68";"BDBM109683";"CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)s1)C(=O)NCP(=O)(O)O";"Ki";"'='";"1.8";"nM";"8.74";"";"230177";"UO_0000065";"20.56";"0.43";"7.06";"5.37";"0";"CHEMBL3705715";"Inhibition Assay: Inhibition assay using human trysin.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL209";"Serine protease 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638962";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1.8"
