Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi
CHEMBL145206,,,492.65,0.0,3.81,76,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCCCCCC2)c1,Ki,'=',609.54,nM,6.21,,,UO_0000065,12.62,0.24,2.4,5.34,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.215,6.21
CHEMBL127052,,,383.4,0.0,4.6,2,Cc1c(F)c(Oc2cccc(CN)c2)cc(Oc2cccc(C(=N)N)c2)c1F,Ki,'=',2900.0,nM,5.54,,,UO_0000065,14.44,0.27,0.94,5.87,0,CHEMBL818252,Inhibitory constant against trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132402,1,Scientific Literature,J Med Chem,1999,,,,,2900.0,5.54
CHEMBL173020,,,454.58,0.0,4.67,7b,CC(=N)N1CCC(Oc2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,'=',18.0,nM,7.75,,,UO_0000065,17.04,0.31,3.07,7.45,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,18.0,7.75
CHEMBL145173,,,590.75,1.0,4.13,58,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCC(C(=O)OC3CCCCC3)CC2)c1,Ki,'=',79.98,nM,7.1,,,UO_0000065,12.01,0.23,2.97,4.98,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,7.097,7.1
CHEMBL367476,,,496.66,1.0,5.88,8f,CCC(C)c1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,'=',13.0,nM,7.89,,,UO_0000065,15.88,0.29,2.01,7.58,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,13.0,7.89
CHEMBL23813,,,369.45,0.0,3.37,13c,O=S(=O)(Nc1cccc(OCCNc2ccncc2)c1)c1ccccc1,Ki,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,500.0,3.3010299956639813
CHEMBL4588827,,,1575.88,,,2,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N2,Ki,'=',11.0,nM,7.96,,,UO_0000065,5.05,,,,0,CHEMBL4372182,Inhibition of bovine cationic trypsin using Bz-FVR-pNA as substrate after 30 mins,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL4371033,1,Scientific Literature,J Med Chem,2019,,,,,11.0,7.96
CHEMBL123142,,,583.82,2.0,5.56,14b,Cc1cc(N)nc(C)c1CNC(=O)[C@@H]1CCCN1C(=O)[C@H](NC(=O)OC(C)(C)C)C(C1CCCCC1)C1CCCCC1,Ki,'=',1500.0,nM,5.82,,,UO_0000065,9.98,0.19,0.26,4.6,0,CHEMBL817580,In vitro inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130400,1,Scientific Literature,J Med Chem,1997,,,,,1500.0,5.82
CHEMBL179081,,,646.82,1.0,1.66,60,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc(C(=O)NCCc2ccccc2)cs1,Ki,'=',5.0,nM,8.3,,,UO_0000065,12.83,0.25,6.64,4.49,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,5.0,8.3
CHEMBL117266,,,440.52,0.0,3.68,35c,Cc1cc(OCCc2ccc(C(=N)N)c(O)c2)cc(OS(=O)(=O)c2cccc(C)c2)c1,Ki,'=',32359.37,nM,4.49,,,UO_0000065,10.19,0.2,0.81,3.66,0,CHEMBL818258,Inhibitory activity against bovine Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1134416,1,Scientific Literature,J Med Chem,2001,,,,,-4.49,4.49
CHEMBL1159691,,,663.68,1.0,2.17,11i,N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NS(=O)(=O)O)C(c2ccccc2)c2ccccc2)cc1.O=C(O)C(F)(F)F,Ki,'=',4.4,nM,8.36,,,UO_0000065,15.2,0.29,6.19,5.04,0,CHEMBL817758,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135262,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,4.4,8.36
CHEMBL179245,,,592.73,1.0,0.94,67,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccc(C(N)=O)cc2s1,Ki,'=',0.3,nM,9.52,,,UO_0000065,16.07,0.31,8.58,4.79,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,0.3,9.52
CHEMBL134927,,,364.41,0.0,2.33,3,C=C1CC(c2ccc(NC(=N)N)cc2)C(NC(=O)c2ccccc2)C(=O)O1,Ki,'=',10000.0,nM,5.0,,,UO_0000065,13.72,0.25,2.67,4.26,0,CHEMBL817576,Compound was tested for its binding affinity against the enzyme trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1125358,1,Scientific Literature,J Med Chem,1992,,,,,10.0,5.0
CHEMBL99281,,,583.73,2.0,0.88,3i,N=C(N)NCCC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@H](CCc2ccccc2)NC(=O)CCCCCCCNC(=O)C1=O,Ki,'=',14.0,nM,7.85,,,UO_0000065,13.45,0.26,6.97,4.21,0,CHEMBL817569,Inhibition of bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1128948,1,Scientific Literature,Bioorg Med Chem Lett,1996,,,,,14.0,7.85
CHEMBL282549,,,383.47,0.0,3.4,14,CN(c1cccc(OCCNc2ccncc2)c1)S(=O)(=O)c1ccccc1,Ki,'>',500000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,500.0,3.3010299956639813
CHEMBL153659,,,400.53,0.0,4.47,14a,CN(C)C(=N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',500.0,nM,6.3,,,UO_0000065,15.73,0.29,1.83,6.7,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,500.0,6.3
CHEMBL331179,,,595.57,1.0,3.98,16a,Nc1cc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(Cl)c(Cl)c2)NS(=O)(=O)Cc2ccccc2)cs1,Ki,'=',56000.0,nM,4.25,,,UO_0000065,7.14,0.15,0.27,3.5,0,CHEMBL817580,In vitro inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130400,1,Scientific Literature,J Med Chem,1997,,,,,56000.0,4.25
CHEMBL122432,,,449.58,0.0,2.49,15e,Nc1nc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](N)C(c2ccccc2)c2ccccc2)cs1,Ki,'=',277000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL817580,In vitro inhibitory activity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1130400,1,Scientific Literature,J Med Chem,1997,,,,,277000.0,3.5575202309355514
CHEMBL26240,,,575.59,1.0,4.45,5d,CC(=N)N1CCC(Oc2ccc(N(C/C=C/c3cc(C(=N)N)ccc3O)C(=O)CCC(=O)O)cc2C(F)(F)F)CC1,Ki,'=',280.0,nM,6.55,,,UO_0000065,11.38,0.22,2.1,3.99,0,CHEMBL873992,Competitive inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135303,1,Scientific Literature,Bioorg Med Chem Lett,2002,,,,,280.0,6.55
CHEMBL382064,,,423.56,1.0,5.97,12a,CC(C)CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,Ki,'=',698.0,nM,6.16,,,UO_0000065,14.53,0.26,0.19,8.77,0,CHEMBL830293,Inhibition constant towards bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1144375,1,Scientific Literature,Bioorg Med Chem Lett,2005,,,,,698.0,6.16
CHEMBL194689,,,464.61,1.0,5.4,12d,CN1CCCC1CCN(Cc1ccc2ccc(C(=N)N)cc2c1)C(=O)c1cccc2ccccc12,Ki,'=',433.0,nM,6.36,,,UO_0000065,13.7,0.25,0.96,8.67,0,CHEMBL830293,Inhibition constant towards bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1144375,1,Scientific Literature,Bioorg Med Chem Lett,2005,,,,,433.0,6.36
CHEMBL179910,,,535.67,1.0,1.58,5,NC(N)=NCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)c1nc2ccccc2s1,Ki,'=',0.3,nM,9.52,,,UO_0000065,17.78,0.34,7.94,5.61,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,0.3,9.52
CHEMBL360751,,,639.65,1.0,2.53,7,CN[C@H](Cc1c(F)c(F)c(F)c(F)c1F)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,Ki,'=',9.3,nM,8.03,,,UO_0000065,12.56,0.25,5.5,5.16,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,9.3,8.03
CHEMBL366902,,,549.7,1.0,1.97,11,C[C@@](N)(Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NC(CCCN=C(N)N)C(=O)c1nc2ccccc2s1,Ki,'=',3.9,nM,8.41,,,UO_0000065,15.3,0.29,6.44,4.95,0,CHEMBL828215,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1142732,1,Scientific Literature,J Med Chem,2005,,,,,3.9,8.41
CHEMBL320512,,,479.61,0.0,1.79,77,CN1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,Ki,'=',1300.17,nM,5.89,,,UO_0000065,12.27,0.24,4.1,4.92,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,5.886,5.89
CHEMBL176640,,,496.66,1.0,5.7,8h,CCCCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,'=',14.0,nM,7.85,,,UO_0000065,15.81,0.29,2.15,7.55,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,14.0,7.85
CHEMBL20825,,,389.46,0.0,3.03,4,CCOC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)c1cccc(C(=N)N)c1,Ki,'=',12500.0,nM,4.9,,,UO_0000065,12.59,0.23,1.87,4.66,0,CHEMBL844336,Inhibitory concentration against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135884,1,Scientific Literature,J Med Chem,2002,,,,,12.5,4.9
CHEMBL151164,,,402.45,0.0,2.79,8c,N=C(N)c1ccc(/C=C2/CC(C(=O)O)C/C(=C/c3ccc(C(=N)N)cc3)C2=O)cc1,Ki,'=',430.0,nM,6.37,,,UO_0000065,15.82,0.29,3.58,4.13,0,CHEMBL815005,In vitro inhibition of bovine trypsin(Trp).,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132552,1,Scientific Literature,J Med Chem,1999,,,,,430.0,6.37
CHEMBL284348,DALFAMPRIDINE,4.0,94.12,0.0,0.66,5,Nc1ccncc1,Ki,'>',2000000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,2000.0,2.6989700043360187
CHEMBL356216,,,558.66,1.0,2.89,table 5,CC1CCN(C(=O)C(Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3c(c2)C(=O)c2ccccc2C3=O)CC1,Ki,'=',74.0,nM,7.13,,,UO_0000065,12.76,0.24,4.24,4.74,0,CHEMBL819016,Inhibitory activity against bovine trypsin expressed as dissociation constant,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131451,1,Scientific Literature,J Med Chem,1998,,,,,0.074,7.13
CHEMBL356007,,,615.84,1.0,4.16,6c,CCOC(=O)N1CCN(C(=O)C(Cc2cccc(C(N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,Ki,'=',37.0,nM,7.43,,,UO_0000065,12.07,0.24,3.27,5.02,0,CHEMBL819016,Inhibitory activity against bovine trypsin expressed as dissociation constant,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131451,1,Scientific Literature,J Med Chem,1998,,,,,0.037,7.43
CHEMBL145517,,,522.63,1.0,2.43,32,COC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)C1,Ki,'=',389.05,nM,6.41,,,UO_0000065,12.26,0.24,3.98,4.49,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.41,6.41
CHEMBL358366,,,512.64,1.0,3.6,18,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCc3ccccc3C2)c1,Ki,'=',260.02,nM,6.58,,,UO_0000065,12.85,0.24,2.98,5.66,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.585,6.58
CHEMBL141782,,,619.81,1.0,1.99,5,Cc1c(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)c(C)c2c1OC(C)(C)CC2,Ki,'=',760.33,nM,6.12,,,UO_0000065,9.87,0.2,4.13,3.75,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.119,6.12
CHEMBL357210,,,502.68,1.0,2.46,7,CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)C[C@]23CC[C@H](CC2=O)C3(C)C)CC1,Ki,'=',630.96,nM,6.2,,,UO_0000065,12.33,0.24,3.74,4.65,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,6.2,6.2
CHEMBL176636,,,440.55,0.0,4.36,7a,CC(=N)N1CCC(Oc2ccc3ncn(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,'=',50.0,nM,7.3,,,UO_0000065,16.57,0.3,2.94,7.02,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,50.0,7.3
CHEMBL369165,,,496.66,1.0,5.88,7f,CCC(C)c1nc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,Ki,'=',10.0,nM,8.0,,,UO_0000065,16.11,0.3,2.12,7.69,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,10.0,8.0
CHEMBL441670,,,454.58,0.0,4.67,8b,CC(=N)N1CCC(Oc2ccc3c(c2)nc(C)n3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,Ki,'=',16.0,nM,7.8,,,UO_0000065,17.15,0.31,3.13,7.5,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,16.0,7.8
CHEMBL172831,,,553.67,1.0,4.49,13h,CC(=N)N1CCC(N(C(=O)CCC(=O)O)c2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,'=',670.0,nM,6.17,,,UO_0000065,11.15,0.21,1.68,4.05,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,670.0,6.17
CHEMBL358999,,,353.45,0.0,-1.06,66,CS(=O)(=O)N1CCN(C(=O)[C@@H](N)Cc2cccc(C(=N)N)c2)CC1,Ki,'=',28973.44,nM,4.54,,,UO_0000065,12.84,0.26,5.6,3.4,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,4.538,4.54
CHEMBL145250,,,521.64,1.0,2.14,59,CNC(=O)[C@H]1CCCCN1C(=O)[C@H](Cc1cccc(C(=N)N)c1)NS(=O)(=O)c1ccc2ccccc2c1,Ki,'=',7943.28,nM,5.1,,,UO_0000065,9.78,0.19,2.96,3.51,0,CHEMBL821446,Binding affinity towards trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1132189,1,Scientific Literature,J Med Chem,1999,,,,,5.1,5.1
CHEMBL107955,,,613.83,1.0,4.53,2r,CCOC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,Ki,'=',37.0,nM,7.43,,,UO_0000065,12.11,0.24,2.9,5.09,0,CHEMBL817574,Compound was tested for inhibition of trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1131872,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,0.037,7.43
CHEMBL3734777,,,1188.35,,,mupain-1,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC1=O,Ki,'=',20700.0,nM,4.68,,,UO_0000065,3.94,,,,0,CHEMBL3739088,Inhibition of bovine beta-trypsin after 15 mins using Bz-Ile-Glu(g-OR)-Gly-Arg-p-nitroanilide as substrate,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL3734702,1,Scientific Literature,J Med Chem,2015,,,,,20.7,4.68
CHEMBL24827,,,443.96,0.0,3.72,7,N=C(N)c1ccc(COc2cccc(CCNS(=O)(=O)c3ccc(Cl)cc3)c2)cc1,Ki,'=',1700.0,nM,5.77,,,UO_0000065,13.0,0.26,2.05,5.48,0,CHEMBL818253,Tested for the Inhibition of the catalytic activity of bovine trypsin at 25 degree C and pH 7.5.,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1150979,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,1.7,5.77
CHEMBL174829,,,539.68,1.0,4.82,13f,CC(=N)N1CCC(N(CC(C)C(=O)O)c2ccc3nc(C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,Ki,'=',47.0,nM,7.33,,,UO_0000065,13.58,0.25,2.51,5.42,0,CHEMBL815753,In vitro inhibitory activity against bovine cationic trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133358,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,47.0,7.33
CHEMBL12392,,,125.15,0.0,1.28,TPB6,NCc1ccc(F)cc1,Ki,'=',430.0,nM,6.37,,,UO_0000065,50.87,0.97,5.09,24.47,0,CHEMBL817760,Binding affinity against bovine trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135460,1,Scientific Literature,J Med Chem,2002,,,,,0.43,6.37
CHEMBL84482,,,413.38,0.0,4.03,4ii,Cc1c(F)c(Oc2cccc(NC(N)=O)c2)nc(Oc2cccc(C(=N)N)c2)c1F,Ki,'>',5000.0,nM,,,,UO_0000065,,,,,0,CHEMBL818251,Inhibitory constant against bovine trypsin for general specificity against serine proteases,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1135740,1,Scientific Literature,J Med Chem,2002,,,,,5000.0,5.301029995663981
CHEMBL96502,,,441.54,0.0,2.03,11,N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1,Ki,'=',25.0,nM,7.6,,,UO_0000065,17.22,0.31,5.57,7.3,0,CHEMBL878650,Inhibitory activity against Bovine Trypsin,B,BAO_0000357,single protein format,Bos taurus,,,,,,,,CHEMBL3769,Serine protease 1,Bos taurus,SINGLE PROTEIN,CHEMBL1133054,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,25.0,7.6
