Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,pKi,source
CHEMBL343495,,,448.51,0.0,2.27,32,N=C(N)c1ccc2ncn(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)c2c1,Ki,'=',47.0,nM,7.33,,,UO_0000065,16.34,0.31,5.06,4.67,0,CHEMBL818182,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133520,1,Scientific Literature,J Med Chem,2000,,,,,47.0,7.33,human
CHEMBL94413,,,574.47,1.0,3.79,26,O=C1Cn2c(Cl)cnc(c2=O)N[C@@H](Cc2ccccc2)CNC(=O)OCCCCOc2ccc(Cl)cc2CN1,Ki,'=',4000.0,nM,5.4,,,UO_0000065,9.4,0.19,1.61,4.37,0,CHEMBL817817,Inhibitory activity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136169,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,4.0,5.4,human
CHEMBL327560,,,467.55,0.0,2.0,1d,CCOc1ccc2cc(S(=O)(=O)N[C@H]3CCN(Cc4cccc(C(=N)N)c4)C3=O)ccc2n1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL817137,Binding affinity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131988,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,2.9,5.5376020021010435,human
CHEMBL316901,,,530.46,1.0,3.65,19,O=C1Cn2c(Cl)cnc(c2=O)N[C@@H](Cc2ccccc2)CNCCCCOc2ccc(Cl)cc2CN1,Ki,'=',90.0,nM,7.05,,,UO_0000065,13.28,0.27,3.4,7.24,0,CHEMBL817817,Inhibitory activity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136169,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,0.09,7.05,human
CHEMBL91654,,,350.43,0.0,2.48,9,N=C(N)c1ccc(N2CCCCN(c3cccc(C(=N)N)c3)C2=O)cc1,Ki,'=',120.0,nM,6.92,,,UO_0000065,19.75,0.36,4.44,5.61,0,CHEMBL811778,Compound was tested for inhibition of trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131265,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,120.0,6.92,human
CHEMBL3667899,,,463.53,0.0,3.28,BDBM158093,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N(C)CC(=O)O,Ki,'=',1.76,nM,8.75,,355639,UO_0000065,18.89,0.37,5.47,6.54,1,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,1.76,8.75,human
CHEMBL3642864,,,447.49,0.0,3.21,BDBM109590,C/C(=C\c1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N(CCO)Cc1ccccc1,Ki,'=',9.15,nM,8.04,,230085,UO_0000065,17.96,0.33,4.83,6.19,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,9.15,8.04,human
CHEMBL3642870,,,431.4,0.0,1.01,BDBM109596,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N[C@@H](CC(=O)O)C(=O)O,Ki,'=',1.07,nM,8.97,,230091,UO_0000065,20.79,0.4,7.96,4.65,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,1.07,8.97,human
CHEMBL3642873,,,429.43,0.0,1.01,BDBM109599,CC(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2)o1)C(=O)N1C[C@@H](O)C[C@H]1C(=O)O,Ki,'=',3.25,nM,8.49,,230094,UO_0000065,19.77,0.37,7.48,5.08,0,CHEMBL3705715,Inhibition Assay: Inhibition assay using human trysin.,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3638962,37,BindingDB Patent Bioactivity Data,,2013,,,,,3.25,8.49,human
CHEMBL277994,,,720.65,0.0,2.67,16,COC(=O)[C@H]1CN(Cc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C[C@@H]1c1cccc(C(=N)N)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Ki,'=',200.0,nM,6.7,,,UO_0000065,13.6,0.26,4.03,4.8,0,CHEMBL818183,Binding affinity against trypsin in an enzyme inhibition assay.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131683,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,200.0,6.7,human
CHEMBL156161,,,367.45,0.0,2.56,21,COC(=O)CC(CCc1ccc(NC(=N)N)cc1)c1cccc(C(=N)N)c1,Ki,'=',96.0,nM,7.02,,,UO_0000065,19.1,0.35,4.46,5.08,0,CHEMBL811612,In vitro inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131205,1,Scientific Literature,J Med Chem,1998,,,,,96.0,7.02,human
CHEMBL102345,,,525.6,0.0,3.72,18,N=C(N)c1cccc(N2CCCCN(C3CCN(Cc4cccs4)CC3)C2=O)c1.O=C(O)C(F)(F)F,Ki,'=',170.0,nM,6.77,,,UO_0000065,16.45,0.32,3.05,8.83,0,CHEMBL818020,Inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133385,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,170.0,6.77,human
CHEMBL45480,,,483.59,0.0,2.34,5,CCCc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1ccc(N)nc1C,Ki,'=',1400.0,nM,5.85,,,UO_0000065,12.11,0.24,3.51,4.3,0,CHEMBL817281,Compound was evaluated to inhibit the trypsin enzyme,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130870,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,1400.0,5.85,human
CHEMBL48016,,,367.47,0.0,4.77,7,Nc1cc[n+](Cc2ccc(OC(c3ccccc3)c3ccccc3)cc2)cc1,Ki,'=',517000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL816556,Compound was evaluated for its inhibitory activity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131365,1,Scientific Literature,Bioorg Med Chem Lett,1998,,,,,517.0,3.2865094569060576,human
CHEMBL124834,,,470.9,0.0,1.86,7,Nc1cc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)ccc1Cl,Ki,'>',1600.0,nM,,,,UO_0000065,,,,,0,CHEMBL817820,Inhibitory constant against trypsin using human purified enzymes,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136511,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,1600.0,5.795880017344075,human
CHEMBL607008,,,496.81,,,DuP-714,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)B(O)O.Cl,Ki,'=',0.045,nM,10.35,,,UO_0000065,22.48,,,,0,CHEMBL812715,Tested for selectivity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1129866,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,0.045,10.35,human
CHEMBL48236,,,496.01,0.0,1.48,21,Cn1cncc1CCNC(=O)CN1CCN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC1=O,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL817142,Compound was evaluated for the inhibitory activity against trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133063,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,2900.0,5.5376020021010435,human
CHEMBL75635,,,702.9,1.0,1.63,49,N=C(N)N1CCC(CC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)CC5CCN(C(=N)N)CC5)CC4)CCC3)CC2)CC1,Ki,'=',445000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,445.0,3.3516399890190685,human
CHEMBL36397,,,474.59,0.0,0.99,5,Cc1ccc(S(=O)(=O)Nc2ccc(C)n(CC(=O)NCC3CCN(C(=N)N)CC3)c2=O)cc1,Ki,'=',140.0,nM,6.85,,,UO_0000065,14.44,0.28,5.86,4.56,0,CHEMBL818184,Binding affinity against human trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1130452,1,Scientific Literature,Bioorg Med Chem Lett,1997,,,,,140.0,6.85,human
CHEMBL3929534,,,377.4,0.0,1.83,BDBM234262,N=C(N)c1ccc(OC(=O)c2cc3c(s2)CN(CC(=O)O)CC3)c(F)c1,Ki,'=',0.56,nM,9.25,,408304,UO_0000065,24.51,0.49,7.42,7.93,0,CHEMBL3888548,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886757,37,BindingDB Patent Bioactivity Data,,2016,,,,,0.56,9.25,human
CHEMBL4455063,,,426.95,0.0,3.06,1,CC1=C(CC(=O)NCc2cc(Cl)ccc2CN)C(=O)N(NCc2ccccc2)CC1,Ki,'>',5400.0,nM,,,,UO_0000065,,,,,0,CHEMBL4426683,Inhibition of human trypsin 1 using S-2222 as substrate preincubated for 300 secs followed by substrate addition measured after 40 mins,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL4425130,1,Scientific Literature,J Med Chem,2016,,,,,5.4,5.267606240177032,human
CHEMBL3667908,,,477.56,0.0,3.72,BDBM158102,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCCCC(=O)O,Ki,'=',2.73,nM,8.56,,355648,UO_0000065,17.93,0.35,4.84,6.01,1,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,2.73,8.56,human
CHEMBL441283,,,493.48,0.0,2.85,13,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2nnnn2-c2ccc3onc(N)c3c2)c(F)c1,Ki,'>',1600.0,nM,,,,UO_0000065,,,,,0,CHEMBL817820,Inhibitory constant against trypsin using human purified enzymes,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136511,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,1600.0,5.795880017344075,human
CHEMBL310760,,,746.91,2.0,3.06,31,N=C(N)c1ccc(CCNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCCc5ccc(C(=N)N)cc5)CC4)CCC3)CC2)cc1,Ki,'=',66000.0,nM,4.18,,,UO_0000065,5.6,0.11,1.12,1.87,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,66.0,4.18,human
CHEMBL92406,,,423.5,0.0,1.6,1a,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ncccc4c3)C2=O)c1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL817137,Binding affinity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1131988,1,Scientific Literature,Bioorg Med Chem Lett,1999,,,,,2.9,5.5376020021010435,human
CHEMBL3667896,,,392.45,0.0,3.82,BDBM158090,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)O,Ki,'=',2.49,nM,8.6,,355636,UO_0000065,21.92,0.44,4.78,7.58,1,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,2.49,8.6,human
CHEMBL3667903,,,507.54,1.0,2.78,BDBM158097,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@H](CC(=O)O)C(=O)O,Ki,'=',1.04,nM,8.98,,355643,UO_0000065,17.7,0.35,6.2,4.99,0,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,1.04,8.98,human
CHEMBL3672875,,,416.48,0.0,2.99,BDBM158135,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCCC#N,Ki,'=',3.65,nM,8.44,,355681,UO_0000065,20.26,0.4,5.45,6.54,1,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,3.65,8.44,human
CHEMBL5933082,,,504.49,1.0,0.81,BDBM387065,NC(=O)c1nn(-c2ccc(OC(F)F)cc2)c2c1CCN(C1CCN(N3CCOCC3=O)CC1)C2=O,Ki,'>',1000.0,nM,,,772893,UO_0000065,,,,,0,CHEMBL5733701,"In Vitro Assay: Trypsin: In the assay for measuring the inhibition of human trypsin activity buffer (50 mM Tris, pH 8.2, and 20 mM CaCl2) is used. The IC50 is measured by selecting the appropriate wells of a Greiner 384 microtiter plate. 50 μL the assay buffer containing human trypsin (Sigma; T6424), of which the final concentration is 0.39 BAEE units/ml; 2 μL the assay buffer containing 2% (V/V) DMSO (uninhibited control) or various concentrations of the compounds to be tested diluted in the assay buffer containing 2% (V/V) DMSO; and the assay buffer containing substrate S-2222 (Chromogenix). The assay is performed by pre-incubating the tested compounds with enzyme for 10 minutes. Then the assay is initiated by adding 48 μL substrate to obtain a final volume of 100 μL.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL5726935,37,BindingDB Patent Bioactivity Data,,2018,,,,,1000.0,6.0,human
CHEMBL3667914,,,503.6,1.0,4.11,BDBM158108,CC(C)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)N[C@@H](C(=O)O)C1CCCCC1,Ki,'=',3.07,nM,8.51,,300469,UO_0000065,16.9,0.33,4.4,5.97,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,3.07,8.51,human
CHEMBL3672878,,,555.58,1.0,4.77,BDBM158138,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)Nc1cc(C(=O)O)cc(C(=O)O)c1,Ki,'=',1.58,nM,8.8,,300499,UO_0000065,15.84,0.31,4.03,4.89,0,CHEMBL3705369,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL) was mixed with 20 μM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 μL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3639122,37,BindingDB Patent Bioactivity Data,,2015,,,,,1.58,8.8,human
CHEMBL3951001,,,508.51,1.0,0.2,BDBM234237,N=C(N)c1ccc(OC(=O)c2ccc(CN3CCC[C@@H]3C(=O)N[C@@H](CS(=O)(=O)O)C(=O)O)o2)cc1,Ki,'=',0.24,nM,9.62,,408279,UO_0000065,18.92,0.38,9.42,4.51,0,CHEMBL3888548,"Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 μL), 400 mM Tris-HCl buffer (pH 8.0, 25 μL) and 0.5 mg/mL fluorescence enzyme substrate (Gly-Asp-Asp-Asp-Asp-Lys-β-Naphtylamide, 25 μL) were mixed, and recombinant human enteropeptidase (R&D Systems, Inc., 25 μL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 320 nm and fluorescence wavelength 405 nm. The Ki value was calculated from the concentration of the test compound, reciprocal of reaction rate, and Km value of the enzyme substrate, and by using Dixon plot.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886757,37,BindingDB Patent Bioactivity Data,,2016,,,,,0.24,9.62,human
CHEMBL368839,,,396.45,0.0,3.45,7e,N=C(N)c1ccc(-n2ccc3ccc(NC(=O)c4cccc(C(=N)N)c4)cc32)cc1,Ki,'=',410.0,nM,6.39,,,UO_0000065,16.11,0.29,2.94,4.77,0,CHEMBL815755,In vitro inhibition of bovine trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133499,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,410.0,6.39,human
CHEMBL3672889,,,506.56,1.0,2.06,BDBM158149,CCC(CC)(Cc1ccc(C(=O)Oc2ccc(C(=N)N)cc2F)s1)C(=O)NCC(=O)NCC(=O)O,Ki,'=',1.42,nM,8.85,,355695,UO_0000065,17.47,0.35,6.79,5.15,1,CHEMBL3887805,"Trypsin Inhibition Assay: Using a 96 well plate (#3915, Costar), a test compound (25 uL) was mixed with 20 uM fluorescence enzyme substrate (Boc-Phe-Ser-Arg-AMC, 50 uL) mixed with 200 mM Tris-HCl buffer (pH 8.0), and human trypsin (Sigma, 25 uL) was added. Using a fluorescence plate reader fmax (Molecular Devices, Inc.), the reaction rate was measured from the time-course changes at excitation wavelength 355 nm and fluorescence wavelength 460 nm.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL3886456,37,BindingDB Patent Bioactivity Data,,2016,,,,,1.42,8.85,human
CHEMBL321319,,,447.52,0.0,4.43,18c,CCS(=O)(=O)c1cc(-c2cc(C(=O)Nc3ccccc3)cc3ccc(C(=N)N)cc23)co1,Ki,'=',3.5,nM,8.46,,,UO_0000065,18.9,0.36,4.03,6.7,0,CHEMBL817133,Binding affinity against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1146777,1,Scientific Literature,Bioorg Med Chem Lett,2004,,,,,0.0035,8.46,human
CHEMBL350169,,,460.97,0.0,3.42,3,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2c[nH]ccc-2n1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL821459,Binding affinity towards trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144944,1,Scientific Literature,J Med Chem,2003,,,,,2900.0,5.5376020021010435,human
CHEMBL162357,,,461.96,0.0,2.81,15,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1nc2cc[nH]cc-2n1,Ki,'>',2900.0,nM,,,,UO_0000065,,,,,0,CHEMBL821459,Binding affinity towards trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1144944,1,Scientific Literature,J Med Chem,2003,,,,,2900.0,5.5376020021010435,human
CHEMBL305425,,,351.45,0.0,3.42,9c,CC(C)(C)c1ccc(C(=O)NC/C=C/c2cc(C(=N)N)ccc2O)cc1,Ki,'=',2300.0,nM,5.64,,,UO_0000065,16.04,0.3,2.22,5.68,0,CHEMBL817143,In vitro inhibition of trypsin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1133371,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,2300.0,5.64,human
CHEMBL328875,AMINOMETHYLBENZOIC ACID,-1.0,151.16,0.0,0.84,7 (table 3),NCc1ccc(C(=O)O)cc1,Ki,'=',500034534.98,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL858270,Inhibition of trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132536,1,Scientific Literature,J Med Chem,1999,,,,,0.301,0.3009999999973757,human
CHEMBL77949,,,732.93,2.0,1.22,32,N=C(N)N1CCC(CNC(=O)N2CCN(C(=O)O[C@H]3CCC[C@@H](OC(=O)N4CCN(C(=O)NCC5CCN(C(=N)N)CC5)CC4)CCC3)CC2)CC1,Ki,'>',1000000.0,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL824723,Compound was evaluated for its inhibitory potency against trypsin,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1132784,1,Scientific Literature,Bioorg Med Chem Lett,2000,,,,,1000.0,3.0,human
CHEMBL122456,,,465.5,0.0,1.82,6,COc1ccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)cc1N,Ki,'>',1600.0,nM,,,,UO_0000065,,,,,0,CHEMBL817820,Inhibitory constant against trypsin using human purified enzymes,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL209,Serine protease 1,Homo sapiens,SINGLE PROTEIN,CHEMBL1136511,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,1600.0,5.795880017344075,human
